order_id,order_date,customer_id,store_id,product_id,quantity,unit_price,discount,shipping_cost,sales_channel,returned
ORD-100134,2025-04-23,CUS-0130,STR-107,PRD-008-T,1,21.24,0.15,0,Phone,No
ORD-100134,2025-07-03,CUS-0092,STR-104,PRD-013-S,1,15.2,0.05,0,Store,No
ORD-100135,2025-03-14,CUS-0074,STR-101,PRD-014-T,2,41.3,0.15,4.99,Store,No
ORD-100135,2025-10-30,CUS-0017,STR-104,PRD-010-S,4,61.95,0.1,11.99,Store,No
ORD-100136,2025-04-14,CUS-0175,STR-101,PRD-019-S,1,15.0,0,4.99,Phone,No
ORD-100136,2025-11-11,CUS-0219,STR-106,PRD-015-T,2,49.32,0.1,7.99,Online,No
ORD-100137,2025-10-12,CUS-0189,STR-105,PRD-020-S,3,54.0,0,4.99,Phone,No
ORD-100137,2025-12-20,CUS-0236,STR-103,PRD-004-T,1,30.98,0.05,4.99,Online,Yes
ORD-100138,2025-08-21,CUS-0160,STR-102,PRD-013-S,2,16.0,0,11.99,Phone,No
ORD-100138,2025-06-20,CUS-0045,STR-107,PRD-004-T,1,30.98,0.1,11.99,Online,No
ORD-100139,2025-01-13,CUS-0127,STR-101,PRD-018-S,2,27.55,0.05,0,Online,No
ORD-100139,2025-09-12,CUS-0083,STR-106,PRD-008-S,1,17.1,0.1,0,Online,No
ORD-100140,2025-09-09,CUS-0007,STR-103,PRD-010-S,3,59.0,0.15,0,Online,No
ORD-100140,2025-01-01,CUS-0010,STR-104,PRD-005-S,1,55.0,0.15,0,Phone,No
ORD-100141,2025-07-28,CUS-0036,STR-102,PRD-002-S,2,99.0,0,0,Online,Yes
ORD-100141,2025-04-12,CUS-0123,STR-103,PRD-009-T,1,105.02,0,11.99,Store,No
ORD-100142,2025-05-29,CUS-0007,STR-102,PRD-020-T,2,66.91,0.15,0,Online,No
ORD-100142,2025-11-04,CUS-0165,STR-107,PRD-005-S,1,57.75,0,0,Store,Yes
ORD-100143,2025-07-19,CUS-0010,STR-102,PRD-006-T,4,140.42,0,11.99,Phone,No
ORD-100143,2025-05-02,CUS-0226,STR-101,PRD-014-S,1,35.0,0.1,0,Online,No
ORD-100144,2025-05-22,CUS-0049,STR-103,PRD-008-S,2,17.1,0.1,0,Online,No
ORD-100144,2025-02-09,CUS-0049,STR-103,PRD-012-T,3,25.96,0,11.99,Online,No
ORD-100145,2025-08-21,CUS-0141,STR-102,PRD-016-T,1,14.16,0.05,0,Phone,No
ORD-100145,2025-03-15,CUS-0115,STR-106,PRD-014-T,1,41.3,0.1,11.99,Phone,No
ORD-100146,2025-09-15,CUS-0002,STR-106,PRD-018-S,1,30.45,0.15,7.99,Store,No
ORD-100146,2025-05-07,CUS-0145,STR-104,PRD-019-S,3,15.0,0.15,11.99,Online,No
ORD-100147,2025-03-17,CUS-0075,STR-105,PRD-018-T,1,35.93,0,11.99,Store,No
ORD-100147,2025-04-26,CUS-0036,STR-106,PRD-005-T,3,68.15,0.05,4.99,Phone,No
ORD-100148,2025-07-17,CUS-0022,STR-104,PRD-007-T,4,54.93,0,0,Store,No
ORD-100148,2025-11-01,CUS-0131,STR-106,PRD-008-T,1,21.24,0.15,0,Online,No
ORD-100149,2025-01-01,CUS-0132,STR-106,PRD-015-S,1,46.2,0.15,4.99,Online,No
ORD-100149,2025-03-30,CUS-0201,STR-102,PRD-010-S,1,59.0,0.1,4.99,Store,No
ORD-100150,2025-11-16,CUS-0223,STR-103,PRD-018-T,3,32.51,0.15,0,Store,No
ORD-100150,2025-12-15,CUS-0015,STR-105,PRD-005-S,5,55.0,0,7.99,Store,No
ORD-100151,2025-10-04,CUS-0039,STR-105,PRD-008-T,2,21.24,0,11.99,Online,No
ORD-100151,2025-09-22,CUS-0055,STR-105,PRD-020-T,1,63.72,0.1,0,Phone,No
ORD-100152,2025-03-25,CUS-0230,STR-103,PRD-018-T,3,32.51,0.1,11.99,Online,No
ORD-100152,2025-10-25,CUS-0136,STR-105,PRD-008-S,1,17.1,0.15,0,Online,No
ORD-100153,2025-08-28,CUS-0213,STR-104,PRD-009-T,2,105.02,0,11.99,Online,No
ORD-100153,2025-09-04,CUS-0243,STR-101,PRD-007-T,1,57.82,0,0,Online,No
ORD-100154,2025-12-17,CUS-0089,STR-103,PRD-019-S,1,15.75,0,7.99,Online,No
ORD-100154,2025-08-30,CUS-0134,STR-101,PRD-018-T,1,34.22,0,0,Store,No
ORD-100155,2025-05-24,CUS-0022,STR-102,PRD-014-S,4,35.0,0.15,4.99,Online,No
ORD-100155,2025-04-09,CUS-0029,STR-103,PRD-006-T,1,133.4,0.1,0,Store,No
ORD-100156,2025-12-17,CUS-0043,STR-103,PRD-004-T,2,29.5,0,0,Store,No
ORD-100156,2025-05-17,CUS-0069,STR-105,PRD-012-S,1,20.9,0,0,Online,No
ORD-100157,2025-09-20,CUS-0087,STR-102,PRD-015-T,5,51.92,0.15,11.99,Phone,No
ORD-100157,2025-12-30,CUS-0102,STR-102,PRD-017-S,2,8.4,0,0,Store,No
ORD-100158,2025-06-10,CUS-0180,STR-103,PRD-008-T,3,22.3,0.1,7.99,Phone,No
ORD-100158,2025-05-03,CUS-0240,STR-103,PRD-012-S,2,22.0,0.1,11.99,Online,No
ORD-100159,2025-01-07,CUS-0243,STR-107,PRD-006-T,2,147.44,0.1,7.99,Store,Yes
ORD-100159,2025-01-08,CUS-0067,STR-102,PRD-010-T,3,69.62,0.15,11.99,Online,No
ORD-100160,2025-09-09,CUS-0054,STR-101,PRD-013-S,1,16.8,0,0,Online,No
ORD-100160,2025-11-21,CUS-0214,STR-102,PRD-003-S,1,42.0,0.05,0,Phone,Yes
ORD-100161,2025-07-28,CUS-0135,STR-106,PRD-016-S,2,11.4,0,11.99,Store,No
ORD-100161,2025-08-20,CUS-0140,STR-107,PRD-010-T,2,69.62,0.1,0,Store,No
ORD-100162,2025-11-11,CUS-0088,STR-104,PRD-007-S,1,46.55,0,7.99,Online,No
ORD-100162,2025-01-17,CUS-0206,STR-107,PRD-006-S,1,113.05,0.05,0,Online,No
ORD-100163,2025-03-30,CUS-0022,STR-103,PRD-019-T,1,17.7,0,7.99,Phone,No
ORD-100163,2025-03-10,CUS-0219,STR-106,PRD-006-T,1,133.4,0.15,7.99,Store,No
ORD-100164,2025-03-18,CUS-0220,STR-102,PRD-001-S,2,179.55,0.1,11.99,Store,No
ORD-100164,2025-09-19,CUS-0250,STR-104,PRD-002-S,3,103.95,0,0,Phone,No
ORD-100165,2025-10-15,CUS-0137,STR-104,PRD-002-S,2,94.05,0.05,0,Store,No
ORD-100165,2025-02-17,CUS-0250,STR-104,PRD-009-T,1,105.02,0,11.99,Phone,No
ORD-100166,2025-05-18,CUS-0031,STR-101,PRD-006-T,2,147.44,0,7.99,Phone,No
ORD-100166,2025-02-09,CUS-0068,STR-107,PRD-002-S,3,103.95,0.05,11.99,Store,No
ORD-100167,2025-08-24,CUS-0023,STR-101,PRD-002-T,1,122.66,0,0,Online,Yes
ORD-100167,2025-02-20,CUS-0185,STR-104,PRD-006-T,2,147.44,0.05,0,Phone,No
ORD-100168,2025-03-09,CUS-0011,STR-107,PRD-014-S,1,36.75,0,0,Store,No
ORD-100168,2025-09-25,CUS-0024,STR-103,PRD-008-S,2,18.0,0.15,0,Store,No
ORD-100169,2025-10-18,CUS-0104,STR-106,PRD-009-T,1,105.02,0.05,7.99,Online,No
ORD-100169,2025-09-23,CUS-0225,STR-107,PRD-009-S,1,89.0,0,0,Online,Yes
ORD-100170,2025-07-19,CUS-0068,STR-101,PRD-005-S,1,52.25,0,0,Phone,No
ORD-100170,2025-04-07,CUS-0089,STR-105,PRD-009-T,5,99.77,0,11.99,Online,No
ORD-100171,2025-01-30,CUS-0235,STR-102,PRD-014-T,1,43.37,0.1,0,Online,No
ORD-100171,2025-06-24,CUS-0019,STR-103,PRD-008-T,4,21.24,0.15,0,Online,No
ORD-100172,2025-01-01,CUS-0235,STR-106,PRD-004-S,1,25.0,0.1,0,Store,No
ORD-100172,2025-11-09,CUS-0118,STR-104,PRD-016-S,2,12.0,0.05,0,Online,No
ORD-100173,2025-08-17,CUS-0001,STR-104,PRD-008-S,1,18.9,0,11.99,Online,No
ORD-100173,2025-04-14,CUS-0189,STR-103,PRD-016-T,2,14.87,0.05,0,Store,No
ORD-100174,2025-03-21,CUS-0045,STR-104,PRD-011-S,2,32.3,0.05,4.99,Phone,No
ORD-100174,2025-04-12,CUS-0097,STR-107,PRD-006-T,3,133.4,0.05,0,Store,No
ORD-100175,2025-10-10,CUS-0107,STR-106,PRD-011-T,1,42.13,0.05,4.99,Online,No
ORD-100175,2025-09-01,CUS-0065,STR-107,PRD-005-S,4,52.25,0.1,0,Store,No
ORD-100176,2025-07-24,CUS-0026,STR-105,PRD-020-S,1,54.0,0.15,7.99,Store,No
ORD-100176,2025-12-12,CUS-0125,STR-102,PRD-004-T,3,29.5,0.05,4.99,Online,No
ORD-100177,2025-06-09,CUS-0156,STR-103,PRD-017-T,1,9.91,0.15,7.99,Store,No
ORD-100177,2025-12-18,CUS-0089,STR-101,PRD-014-T,1,41.3,0,7.99,Store,No
ORD-100178,2025-10-18,CUS-0245,STR-101,PRD-017-S,1,7.6,0,11.99,Online,No
ORD-100178,2025-04-14,CUS-0220,STR-105,PRD-008-S,4,17.1,0.05,7.99,Online,No
ORD-100179,2025-04-07,CUS-0245,STR-107,PRD-008-T,2,21.24,0,0,Store,No
ORD-100179,2025-04-20,CUS-0186,STR-102,PRD-011-T,4,38.11,0,4.99,Store,No
ORD-100180,2025-04-23,CUS-0138,STR-101,PRD-010-S,2,59.0,0,11.99,Phone,No
ORD-100180,2025-09-12,CUS-0043,STR-103,PRD-008-S,1,18.0,0.05,7.99,Store,No
ORD-100181,2025-11-08,CUS-0056,STR-101,PRD-002-S,1,99.0,0.05,7.99,Online,No
ORD-100181,2025-07-19,CUS-0196,STR-102,PRD-018-T,2,35.93,0.05,11.99,Phone,No
ORD-100182,2025-04-26,CUS-0022,STR-101,PRD-013-S,2,16.0,0,0,Phone,No
ORD-100182,2025-03-19,CUS-0186,STR-103,PRD-007-T,2,57.82,0.05,0,Online,No
ORD-100183,2025-07-08,CUS-0027,STR-103,PRD-015-T,1,51.92,0.05,4.99,Phone,No
ORD-100183,2025-12-29,CUS-0132,STR-101,PRD-013-S,2,15.2,0,0,Store,No
ORD-100184,2025-05-19,CUS-0041,STR-103,PRD-013-S,1,15.2,0,4.99,Phone,No
ORD-100184,2025-04-01,CUS-0163,STR-105,PRD-017-T,3,9.44,0.05,0,Phone,No
ORD-100185,2025-02-22,CUS-0124,STR-105,PRD-008-S,1,18.0,0.05,0,Store,No
ORD-100185,2025-12-22,CUS-0189,STR-101,PRD-017-S,1,8.0,0,0,Online,No
ORD-100186,2025-05-14,CUS-0181,STR-103,PRD-013-S,2,16.8,0,7.99,Online,No
ORD-100186,2025-06-12,CUS-0128,STR-101,PRD-008-T,3,21.24,0.15,7.99,Store,No
ORD-100187,2025-02-12,CUS-0139,STR-106,PRD-007-S,1,46.55,0.1,0,Store,No
ORD-100187,2025-07-02,CUS-0127,STR-101,PRD-020-S,4,54.0,0,7.99,Store,No
ORD-100188,2025-09-12,CUS-0038,STR-104,PRD-018-T,3,34.22,0.05,7.99,Online,No
ORD-100188,2025-09-03,CUS-0080,STR-105,PRD-006-S,2,124.95,0.15,0,Phone,No
ORD-100189,2025-09-27,CUS-0002,STR-106,PRD-019-T,2,17.7,0.15,11.99,Phone,No
ORD-100189,2025-01-16,CUS-0090,STR-102,PRD-004-S,4,23.75,0.15,7.99,Store,No
ORD-100190,2025-02-05,CUS-0098,STR-102,PRD-020-S,3,51.3,0.1,0,Store,No
ORD-100190,2025-11-06,CUS-0096,STR-106,PRD-001-T,2,234.17,0.1,11.99,Online,No
ORD-100191,2025-05-19,CUS-0182,STR-102,PRD-014-T,2,39.23,0.15,4.99,Phone,No
ORD-100191,2025-04-21,CUS-0050,STR-104,PRD-010-T,1,73.1,0,4.99,Online,No
ORD-100192,2025-02-16,CUS-0208,STR-104,PRD-007-S,2,46.55,0.1,0,Store,No
ORD-100192,2025-06-10,CUS-0079,STR-106,PRD-016-S,1,12.6,0,4.99,Online,No
ORD-100193,2025-02-13,CUS-0034,STR-107,PRD-017-S,2,8.0,0.1,0,Store,No
ORD-100193,2025-02-05,CUS-0157,STR-105,PRD-002-S,1,99.0,0,4.99,Online,No
ORD-100194,2025-03-26,CUS-0225,STR-107,PRD-002-T,1,116.82,0,0,Online,No
ORD-100194,2025-02-15,CUS-0098,STR-101,PRD-002-S,5,103.95,0.1,7.99,Phone,No
ORD-100195,2025-05-30,CUS-0001,STR-105,PRD-006-T,1,147.44,0.05,7.99,Store,No
ORD-100195,2025-03-19,CUS-0223,STR-101,PRD-012-T,1,24.66,0,4.99,Phone,No
ORD-100196,2025-06-03,CUS-0064,STR-105,PRD-001-S,1,189.0,0,11.99,Online,No
ORD-100196,2025-08-31,CUS-0167,STR-106,PRD-003-T,2,52.04,0.15,11.99,Online,No
ORD-100197,2025-04-20,CUS-0089,STR-105,PRD-014-S,1,35.0,0.1,11.99,Store,No
ORD-100197,2025-10-20,CUS-0146,STR-101,PRD-001-S,2,189.0,0.1,4.99,Phone,No
ORD-100198,2025-04-25,CUS-0119,STR-104,PRD-017-T,2,8.97,0,0,Store,No
ORD-100198,2025-12-13,CUS-0170,STR-102,PRD-008-S,2,18.0,0,4.99,Online,Yes
ORD-100199,2025-02-23,CUS-0248,STR-103,PRD-004-S,3,25.0,0,4.99,Online,No
ORD-100199,2025-11-05,CUS-0223,STR-101,PRD-013-S,1,15.2,0,11.99,Phone,No
ORD-100200,2025-09-05,CUS-0063,STR-104,PRD-010-T,3,69.62,0,11.99,Store,No
ORD-100200,2025-05-19,CUS-0233,STR-101,PRD-004-S,1,25.0,0,7.99,Phone,Yes
ORD-100201,2025-08-16,CUS-0126,STR-104,PRD-005-S,1,57.75,0.1,0,Phone,No
ORD-100201,2025-09-26,CUS-0004,STR-103,PRD-004-S,1,26.25,0,11.99,Store,No
ORD-100202,2025-09-06,CUS-0093,STR-102,PRD-018-S,1,29.0,0,4.99,Online,Yes
ORD-100202,2025-03-09,CUS-0043,STR-103,PRD-019-S,3,15.0,0.15,4.99,Store,No
ORD-100203,2025-03-12,CUS-0007,STR-106,PRD-018-T,1,34.22,0,0,Phone,No
ORD-100203,2025-09-08,CUS-0190,STR-101,PRD-003-S,3,42.0,0.15,0,Store,No
ORD-100204,2025-08-16,CUS-0019,STR-101,PRD-017-T,3,9.44,0,7.99,Phone,No
ORD-100204,2025-12-20,CUS-0197,STR-101,PRD-016-T,2,14.16,0.15,0,Phone,No
ORD-100205,2025-12-12,CUS-0109,STR-102,PRD-015-T,1,54.52,0,0,Store,No
ORD-100205,2025-11-15,CUS-0011,STR-106,PRD-006-S,1,124.95,0.1,0,Online,No
ORD-100206,2025-08-30,CUS-0156,STR-104,PRD-002-S,2,94.05,0,11.99,Phone,No
ORD-100206,2025-05-17,CUS-0195,STR-101,PRD-010-T,2,73.1,0,4.99,Online,No
ORD-100207,2025-02-05,CUS-0142,STR-105,PRD-006-S,2,119.0,0.15,0,Phone,Yes
ORD-100207,2025-08-04,CUS-0179,STR-106,PRD-007-S,3,46.55,0,7.99,Online,No
ORD-100208,2025-12-02,CUS-0068,STR-105,PRD-016-S,1,11.4,0.05,7.99,Store,No
ORD-100208,2025-03-10,CUS-0247,STR-107,PRD-001-T,3,223.02,0,4.99,Online,Yes
ORD-100209,2025-06-13,CUS-0161,STR-105,PRD-017-S,1,8.0,0,7.99,Phone,No
ORD-100209,2025-07-02,CUS-0250,STR-102,PRD-020-T,2,60.53,0.15,11.99,Phone,No
ORD-100210,2025-11-14,CUS-0036,STR-101,PRD-008-S,4,18.0,0,7.99,Online,No
ORD-100210,2025-01-09,CUS-0059,STR-104,PRD-003-T,2,52.04,0,0,Online,No
ORD-100211,2025-10-22,CUS-0026,STR-103,PRD-008-T,1,22.3,0.05,4.99,Phone,No
ORD-100211,2025-06-23,CUS-0230,STR-107,PRD-012-S,1,23.1,0.1,0,Phone,No
ORD-100212,2025-05-24,CUS-0101,STR-105,PRD-005-S,1,55.0,0.15,7.99,Phone,No
ORD-100212,2025-07-23,CUS-0232,STR-102,PRD-012-T,1,25.96,0,0,Store,No
ORD-100213,2025-04-23,CUS-0116,STR-106,PRD-009-T,2,99.77,0,11.99,Store,No
ORD-100213,2025-12-25,CUS-0187,STR-105,PRD-010-T,2,66.14,0.1,0,Online,No
ORD-100214,2025-01-31,CUS-0239,STR-101,PRD-015-T,1,51.92,0,4.99,Phone,No
ORD-100214,2025-11-15,CUS-0023,STR-102,PRD-005-S,2,52.25,0.15,11.99,Phone,Yes
ORD-100215,2025-11-03,CUS-0201,STR-104,PRD-001-S,3,179.55,0.15,11.99,Store,No
ORD-100215,2025-12-13,CUS-0013,STR-102,PRD-020-T,2,60.53,0.1,4.99,Online,No
ORD-100216,2025-04-04,CUS-0247,STR-102,PRD-009-S,4,89.0,0.1,0,Phone,No
ORD-100216,2025-02-17,CUS-0228,STR-107,PRD-006-S,1,113.05,0.15,0,Store,No
ORD-100217,2025-08-18,CUS-0050,STR-103,PRD-012-T,1,25.96,0,0,Online,No
ORD-100217,2025-07-17,CUS-0228,STR-107,PRD-020-T,4,66.91,0,7.99,Online,No
ORD-100218,2025-05-26,CUS-0066,STR-107,PRD-007-S,4,46.55,0.15,7.99,Online,No
ORD-100218,2025-04-26,CUS-0050,STR-104,PRD-009-S,2,93.45,0.15,4.99,Online,No
ORD-100219,2025-09-11,CUS-0050,STR-105,PRD-019-T,2,16.81,0,11.99,Phone,No
ORD-100219,2025-01-05,CUS-0025,STR-102,PRD-003-T,2,52.04,0,11.99,Store,No
ORD-100220,2025-10-07,CUS-0191,STR-107,PRD-003-T,1,47.08,0.15,0,Store,No
ORD-100220,2025-02-13,CUS-0082,STR-104,PRD-011-T,1,42.13,0,0,Online,No
ORD-100221,2025-03-15,CUS-0040,STR-102,PRD-007-T,1,57.82,0,0,Store,No
ORD-100221,2025-09-08,CUS-0120,STR-102,PRD-014-T,1,41.3,0.1,0,Online,No
ORD-100222,2025-08-15,CUS-0091,STR-102,PRD-004-S,1,25.0,0.05,7.99,Phone,No
ORD-100222,2025-12-09,CUS-0233,STR-106,PRD-005-S,1,52.25,0,7.99,Online,No
ORD-100223,2025-06-23,CUS-0160,STR-103,PRD-016-T,1,14.87,0.15,0,Store,No
ORD-100223,2025-02-24,CUS-0198,STR-104,PRD-001-T,1,211.87,0.1,7.99,Online,No
ORD-100224,2025-05-01,CUS-0135,STR-104,PRD-006-S,1,119.0,0,0,Phone,No
ORD-100224,2025-03-10,CUS-0037,STR-103,PRD-008-T,3,21.24,0.15,4.99,Phone,No
ORD-100225,2025-08-23,CUS-0016,STR-106,PRD-001-T,4,211.87,0,7.99,Store,No
ORD-100225,2025-11-30,CUS-0157,STR-105,PRD-001-T,1,223.02,0.1,7.99,Online,No
ORD-100226,2025-05-08,CUS-0029,STR-101,PRD-003-S,2,42.0,0.05,7.99,Phone,No
ORD-100226,2025-08-24,CUS-0248,STR-104,PRD-017-T,3,9.44,0,0,Online,No
ORD-100227,2025-07-25,CUS-0095,STR-101,PRD-004-T,4,28.02,0.15,7.99,Store,No
ORD-100227,2025-12-10,CUS-0049,STR-106,PRD-019-S,2,14.25,0,11.99,Store,Yes
ORD-100228,2025-11-15,CUS-0212,STR-103,PRD-012-T,1,24.66,0,4.99,Store,No
ORD-100228,2025-01-16,CUS-0138,STR-103,PRD-005-S,1,55.0,0,11.99,Phone,No
ORD-100229,2025-03-19,CUS-0140,STR-101,PRD-020-T,5,63.72,0.1,0,Online,No
ORD-100229,2025-06-28,CUS-0195,STR-106,PRD-007-T,3,60.71,0.05,0,Store,No
ORD-100230,2025-01-08,CUS-0196,STR-103,PRD-004-T,2,29.5,0,4.99,Phone,No
ORD-100230,2025-12-02,CUS-0112,STR-104,PRD-005-T,2,61.66,0.1,0,Online,No
ORD-100231,2025-05-18,CUS-0033,STR-107,PRD-004-T,1,30.98,0.15,11.99,Store,No
ORD-100231,2025-12-27,CUS-0244,STR-106,PRD-002-S,2,103.95,0.15,0,Phone,No
ORD-100232,2025-06-12,CUS-0241,STR-107,PRD-017-S,2,8.0,0.1,7.99,Store,Yes
ORD-100232,2025-10-21,CUS-0194,STR-102,PRD-013-T,1,18.88,0.1,7.99,Phone,No
ORD-100233,2025-10-19,CUS-0145,STR-107,PRD-016-S,2,11.4,0,11.99,Online,No
ORD-100233,2025-08-21,CUS-0065,STR-105,PRD-015-S,1,41.8,0,0,Store,No
ORD-100234,2025-11-26,CUS-0036,STR-107,PRD-016-T,3,14.16,0,0,Store,No
ORD-100234,2025-07-05,CUS-0123,STR-106,PRD-001-S,2,189.0,0.1,7.99,Phone,Yes
ORD-100235,2025-09-23,CUS-0111,STR-105,PRD-009-T,3,105.02,0,11.99,Store,No
ORD-100235,2025-02-21,CUS-0246,STR-105,PRD-007-S,2,49.0,0.15,7.99,Online,No
ORD-100236,2025-08-16,CUS-0210,STR-102,PRD-020-S,2,56.7,0,11.99,Online,No
ORD-100236,2025-02-15,CUS-0194,STR-106,PRD-014-S,1,33.25,0,7.99,Phone,No
ORD-100237,2025-11-29,CUS-0008,STR-105,PRD-017-S,2,7.6,0.05,11.99,Store,No
ORD-100237,2025-08-24,CUS-0209,STR-104,PRD-020-S,2,54.0,0,11.99,Online,No
ORD-100238,2025-08-30,CUS-0191,STR-106,PRD-012-T,2,24.66,0,0,Store,No
ORD-100238,2025-11-12,CUS-0240,STR-104,PRD-010-S,4,59.0,0.15,11.99,Online,No
ORD-100239,2025-10-05,CUS-0025,STR-105,PRD-003-S,1,44.1,0.15,0,Store,No
ORD-100239,2025-11-07,CUS-0220,STR-101,PRD-017-T,1,9.91,0.15,11.99,Online,No
ORD-100240,2025-03-19,CUS-0073,STR-106,PRD-013-T,3,17.94,0.15,7.99,Phone,No
ORD-100240,2025-06-06,CUS-0217,STR-106,PRD-012-S,2,22.0,0.15,4.99,Phone,No
ORD-100241,2025-10-07,CUS-0096,STR-106,PRD-010-S,1,56.05,0,4.99,Phone,No
ORD-100241,2025-08-21,CUS-0143,STR-103,PRD-019-T,2,16.81,0.1,11.99,Phone,No
ORD-100242,2025-01-24,CUS-0053,STR-103,PRD-009-S,1,93.45,0,4.99,Store,No
ORD-100242,2025-03-05,CUS-0039,STR-106,PRD-020-S,1,56.7,0,0,Online,No
ORD-100243,2025-11-22,CUS-0125,STR-107,PRD-014-S,3,35.0,0.1,11.99,Phone,No
ORD-100243,2025-10-22,CUS-0162,STR-102,PRD-005-T,2,64.9,0.05,4.99,Store,No
ORD-100244,2025-12-05,CUS-0093,STR-104,PRD-010-S,2,59.0,0,0,Online,Yes
ORD-100244,2025-01-28,CUS-0057,STR-102,PRD-019-T,1,17.7,0.1,7.99,Online,No
ORD-100245,2025-09-24,CUS-0098,STR-105,PRD-011-S,2,35.7,0,4.99,Online,No
ORD-100245,2025-05-27,CUS-0227,STR-101,PRD-014-S,1,35.0,0.15,7.99,Store,No
ORD-100246,2025-10-18,CUS-0210,STR-103,PRD-009-S,2,93.45,0,7.99,Online,No
ORD-100246,2025-05-27,CUS-0024,STR-107,PRD-013-T,1,17.94,0.15,11.99,Online,No
ORD-100247,2025-06-30,CUS-0001,STR-103,PRD-003-T,1,47.08,0.1,11.99,Online,No
ORD-100247,2025-04-08,CUS-0132,STR-106,PRD-004-S,2,25.0,0.05,7.99,Online,No
ORD-100248,2025-01-19,CUS-0021,STR-103,PRD-016-S,1,12.6,0.05,0,Store,No
ORD-100248,2025-01-31,CUS-0060,STR-105,PRD-002-T,2,122.66,0,4.99,Store,No
ORD-100249,2025-04-08,CUS-0071,STR-106,PRD-014-S,3,33.25,0.1,7.99,Phone,No
ORD-100249,2025-01-30,CUS-0035,STR-104,PRD-011-T,1,40.12,0.1,0,Store,No
ORD-100250,2025-09-18,CUS-0015,STR-101,PRD-013-T,1,19.82,0,11.99,Phone,No
ORD-100250,2025-03-10,CUS-0182,STR-107,PRD-015-T,48,51.92,0.05,11.99,Online,No
ORD-100251,2025-07-27,CUS-0216,STR-106,PRD-005-S,1,55.0,0.15,4.99,Online,No
ORD-100251,2025-08-26,CUS-0049,STR-101,PRD-008-T,1,21.24,0,4.99,Online,No
ORD-100252,2025-12-30,CUS-0164,STR-106,PRD-011-T,3,42.13,0.05,4.99,Store,No
ORD-100252,2025-02-03,CUS-0155,STR-107,PRD-007-S,3,46.55,0,4.99,Online,No
ORD-100253,2025-01-23,CUS-0158,STR-107,PRD-016-T,1,14.16,0,7.99,Store,No
ORD-100253,2025-07-09,CUS-0217,STR-107,PRD-008-S,5,17.1,0.1,0,Phone,No
ORD-100254,2025-09-19,CUS-0097,STR-104,PRD-013-T,1,18.88,0.05,7.99,Online,No
ORD-100254,2025-03-03,CUS-0087,STR-106,PRD-008-S,3,18.9,0,11.99,Store,No
ORD-100255,2025-03-08,CUS-0029,STR-104,PRD-017-T,1,9.44,0.1,7.99,Store,No
ORD-100255,2025-08-07,CUS-0069,STR-101,PRD-014-S,1,35.0,0,4.99,Phone,No
ORD-100256,2025-07-06,CUS-0101,STR-105,PRD-020-T,1,60.53,0,0,Phone,No
ORD-100256,2025-01-20,CUS-0064,STR-103,PRD-007-S,2,49.0,0,0,Store,No
ORD-100257,2025-08-05,CUS-0083,STR-104,PRD-001-S,1,198.45,0.15,0,Online,No
ORD-100257,2025-05-09,CUS-0203,STR-105,PRD-007-T,2,57.82,0.15,4.99,Store,No
ORD-100258,2025-08-28,CUS-0186,STR-105,PRD-020-T,1,60.53,0.05,11.99,Store,No
ORD-100258,2025-09-09,CUS-0032,STR-102,PRD-019-S,1,14.25,0.1,0,Online,No
ORD-100259,2025-05-06,CUS-0191,STR-104,PRD-017-T,3,8.97,0.1,0,Store,No
ORD-100259,2025-02-16,CUS-0136,STR-101,PRD-011-T,1,38.11,0.05,7.99,Store,No
ORD-100260,2025-05-10,CUS-0103,STR-106,PRD-014-S,4,36.75,0.05,0,Store,No
ORD-100260,2025-05-12,CUS-0233,STR-105,PRD-001-T,3,211.87,0,7.99,Phone,No
ORD-100261,2025-08-26,CUS-0133,STR-107,PRD-009-T,1,105.02,0,7.99,Online,No
ORD-100261,2025-12-04,CUS-0137,STR-107,PRD-018-S,1,30.45,0,11.99,Store,No
ORD-100262,2025-07-10,CUS-0171,STR-102,PRD-007-T,3,54.93,0.05,0,Phone,No
ORD-100262,2025-11-07,CUS-0190,STR-101,PRD-013-T,3,17.94,0.05,0,Store,No
ORD-100263,2025-11-02,CUS-0031,STR-104,PRD-003-S,1,42.0,0,7.99,Store,No
ORD-100263,2025-06-19,CUS-0169,STR-107,PRD-014-S,4,33.25,0.1,7.99,Online,No
ORD-100264,2025-02-09,CUS-0055,STR-107,PRD-017-T,1,9.44,0,0,Store,Yes
ORD-100264,2025-07-20,CUS-0052,STR-101,PRD-009-S,2,89.0,0.15,0,Store,No
ORD-100265,2025-06-30,CUS-0236,STR-101,PRD-010-S,1,61.95,0.1,4.99,Online,No
ORD-100265,2025-08-07,CUS-0070,STR-104,PRD-015-T,2,54.52,0,11.99,Online,No
ORD-100266,2025-09-10,CUS-0023,STR-102,PRD-002-S,1,99.0,0.15,0,Phone,No
ORD-100266,2025-06-25,CUS-0057,STR-107,PRD-001-T,4,211.87,0.1,0,Phone,No
ORD-100267,2025-01-18,CUS-0095,STR-106,PRD-014-T,1,43.37,0.1,11.99,Store,No
ORD-100267,2025-07-20,CUS-0219,STR-107,PRD-011-S,1,34.0,0.15,11.99,Online,No
ORD-100268,2025-03-07,CUS-0094,STR-104,PRD-013-S,2,16.8,0.05,0,Online,No
